Id,Question,Context,Gold,Predicted,Predicted,Aug_Fixed,Synth_Fixed,F1,EM,Id,,Gold,F1,EM
782022db616d44b78139c5dfbb2a154b,Where is Akkermans hiding ?,"

At the Kibbutz Stein in Israel in 1956, school teacher Rachel (Clarice van Houten) is reunited with Ronnie (Halina Reijn), a friend from The Hague during World War II. After Ronnie leaves, Rachel reflects on her adventures during the final days of the war.In 1944, Rachel hides from the Nazis in a farm in the Dutch countryside. In exchange for hiding her, they expect her to learn Bible verses. One day, a crippled Allied bomber drops its payload on the farmhouse, killing everyone except Rachel. Rob (Michiel Heisman), a young man from a neighboring farm, hides her in the family's greenhouse. That night, Van Gein (Peter Blok), a police officer, arrives to tell them that the Nazis know that Rachel is in the area and will hunt her down. He agrees to help Rachel and Rob escape to the Allied controlled southern part of Holland. Rachel visits her father's lawyer, Smaal (Dolf de Vries). He gives her enough money and jewels to live on for a year but warns her not to trust people so easily. Van Gein leads Rachel and Rob to a dock where other Jews wait to leave. Rachel is reunited with her parents and brother, who is recovering from an emergency appendectomy. Van Gein does not accompany the Jews on the boat trip. That evening, the boat is ambushed by a Nazi patrol boat. The Nazis immediately open fire; only Rachel survives the massacre. Before drifting down the river, she sees the Nazis loot the corpses.Rachel is found by Resistance fighters who smuggle her into The Hague by disguising her as a typhoid victim and placing her in a coffin that if properly ""sealed"" has sizable air holes. She is taken to a soup kitchen run by another member of the Resistance, Gerben Kuipers (Derek de Lint) and given the new name of Ellis de Vries. Eventually she is made a part of the Resistance's plans to smuggle in British guns and rations. The smugglers are led by Hans Akkermans (Thom Hoffman), an expert marksman. He and Ellis are to pose as husband and wife so the Nazis will not search their luggage on the train; the luggage is actually full of weaponry. But when the Nazi soldiers on the train clearly do intend to search all baggage, a new plan is needed. Ellis takes the bags and enters a private compartment occupied by SD Colonel Müntze (Sebastian Koch). The Nazis don't search Müntze's compartment. Ellis and Müntze are clearly attracted to each other and she accepts an offer to visit him at his office. Hans is clearly jealous.A truck carrying the British guns crashes in front of the soup kitchen. Kuiper's son, Tim (Ronald Armbrust) was driving and is arrested by the Gestapo. While the others go into hiding, Ellis arranges a meeting with Müntze hoping that she can persuade him to release Tim. Knowing he is an avid stamp collector, she takes some rare Dutch stamps to him. He invites her to a Nazi party. There she sees SS commandant Günter Franken (Waldemar Kobus) and recognizes him as the Nazi who led the ambush against the refugee boat. Although she is sickened at his sight, she manages to sing at the party later. She and Müntze return to his suite to make love. He intuits that she is Jewish from her dyed blond hair but has fallen in love with her. She accepts a job in his office and begins work the following day. There she meets Ronnie, who is Franken's secretary/sex partner. Franken gives them a report indicating that Tim has confessed everything and is to be executed, however, Müntze refuses to sign the execution order.Ellis sees Smaal at Nazi headquarters and learns that he and Müntze have negotiated a cease fire -- if the Resistance ceases its attacks against the Nazis, the Nazis will cease its violent reprisals against Dutch civilians. However, when a hidden microphone placed by Ellis in Franken's office reveals that Franken and Van Gein have been working together to kill and rob Jews trying to escape into Allied territory, a controversy amongst the Resistance fighters ensues. Van Gein is heard ","['coffin', 'coffin']",in a farm in the Dutch countryside,farm in the Dutch countryside,0,0,0,0,782022db616d44b78139c5dfbb2a154b,,"['coffin', 'coffin']",0,0
78689dbd99234229aca7f51f54b8bb46,"What instrument is Fantasia and Fugue in C minor, BWV 562 for?","The Fantasia and Fugue in C minor, BWV 562 is a relatively short piece written for the organ by Johann Sebastian Bach.",['organ'],the organ,the organ,0,0,1,1,78689dbd99234229aca7f51f54b8bb46,,['organ'],1,1
7ac16e99ad03420f9ada055edd3aff80,Which location offers the most direct view into daily life in the ancient world?,"For travellers who want to experience some of the history and mystery of the ancient world, here is a list of cool destinations for your next holiday. Angkor Wat, Cambodia Built in the 12th century, Angkor Wat (meaning ""capital monastery"") was a temple in the ancient Khmer capital city of Angkor. It is Cambodia's best-known tourist attraction and is famed for its beautiful architecture and reliefs. You'll need at least three days to fully discover the delights of this magnificent site. Machu Picchu, Peru Machu Picchu was built high in the Andes Mountains of South America by the Inca in the 15th century. Although well preserved its exact purpose is unknown. It is famous throughout the world not only for its incredible design but also for the natural beauty that surrounds it. Give yourself a week to explore this magnificent site. Stonehenge, England The entire Stonehenge site was constructed over thousands of years. But why and how it was built remains a mystery. As the weather can be pretty bleak in winter and the crowds huge in summer, we suggest autumn should be the best time to visit these monster rocks. Pompeii, Italy When Mount Vesuvius erupted in 79 A.D., Pompeii was buried under many layers of ash, preserving the city exactly as it was when the volcano erupted. Because so many objects were preserved, scientists and visitors are able to better understand daily life in the ancient Roman Empire.",['Pompeii'],Mount Vesuvius,Mount Vesuvius,0,0,0,0,7ac16e99ad03420f9ada055edd3aff80,,['Pompeii'],0,0
7ae06ac5f5014767bf81c6fe60929fc8,Which character makes a sound that nearly activates the trap?,"

The film opens with a man, Alderson (Julian Richings), waking up in a cube-shaped room with glowing, computer circuit-like walls and six doors, one at the center of each wall, ceiling and floor. After recovering from his confusion, he opens two of the doors and looks into them to find rooms that differ to the one he is in only by color. He then opens and goes through a third door. He looks around and then takes a step, but is suddenly cut into large cubes. He falls apart and the rack of crosshatched wires which diced him moves into view. It folds up and retracts.Later, in another room, several people find each other: Quentin (Maurice Dean Wint), Worth (David Hewlett), Holloway (Nicky Guadagni), Rennes (Wayne Robson), and Leaven (Nicole de Boer). None of them know where they are, how they got there, or why they are there. Quentin, however, knows that there are traps, as he had looked into a room and nearly got his head cut off. The five decide to stay together and look for the way out. Rennes takes the lead. He exemplifies how to test for traps by tossing a boot into the rooms while holding onto the laces, to trigger potential traps, figuring that the trapped room contains motion detectors. Holloway speculates on several possible creators of the Cube, being aliens or the government his main ptions. Rennes remarks that staying still will not solve anything, and says that they should move in a straight line until they get to the end. The others agree, and they begin moving through the rooms.While moving, they discover a series of different numbers on the hatchways between each of the rooms. At one point, Rennes throws the boot in and does not find anything, but detects that the room has dry air, and deduces that it most likely employs an electrochemical sensor, which detects hydrogen sulphide emitted from the skin. Quentin realizes that Rennes is an escape artist who has escaped more than seven major prisons. Soon after, Rennes jumps into a room tested with a boot, and is sprayed in the face with acid. The others pull him back, but he dies as the acid corrodes his face and the inside of his head. The group decides that the room must have contained an electrochemical sensor which Rennes missed, and realize that they must find a better way of testing the rooms.Quentin asks everyone about their occupations. He says he is a police officer, Holloway says she is a doctor, and Worth says he works ""in an office building, doing office building stuff."" Leaven claims simply to ""hang out"" with her friends. Quentin believes that nothing is a coincidence, that each of them has a purpose in the cube. After Holloway talks about her rings and broaches, Quentin asks why Leaven has her glasses, while Holloway has had her jewellery taken away. Leaven reveals herself to excel at mathematics, and after looking at the numbers on a crawlspace, theorizes that when one of those numbers is prime, the room is booby-trapped.Leaven's purpose becomes attempting to ""crack the Cube's code"", and they progress through the cubes. When they find themselves in a room with trapped rooms all around and below, Quentin checks the door in the ceiling, through which falls a seventh person: Kazan (Andrew Miller). He appears to be mentally handicapped. At least two of the others see him as a burden, but Holloway decides to bring him along.The group starts speculating about their surroundings, which causes a conflict between Quentin and Holloway. Quentin dismisses Holloway's ideas as conspiracy theories, and Holloway thinks that Quentin is naive. Soon after this, Quentin enters a room without prime numbers and narrowly avoids death from a trap consisting of rotating razor wires. Leaven's theory that non-prime-numbered rooms are safe is shown to be incorrect. Quentin begins suspecting that Worth is a spy, and is increasingly irritated by Kazan's mental state. The group rests, while Leaven attempts to decipher the numbers",['Kazan'],Rennes,"Quentin checks the door in the ceiling, through which falls a seventh person: Kazan",0,1,0,0,7ae06ac5f5014767bf81c6fe60929fc8,,['Kazan'],0.166666667,0
7d46d4d7a1e64cd5a70231ef3e495c78,Who became class president?,"

Saturday, October 8, 120 miles northeast of Blainsworth, Nebraska; 1:16 p.m.Bob Irisin, a metrologist for the Kansas City weather bureau, is riding in his Bronco truck when he stops and radios to his friend Stan in Kansas City, that he is witnessing a sudden change in weather patterns in the area. Then a tornado suddenly touches down near a farm where Bob sees a family of a man, woman and their little girl standing in front of the house, unaware of the tornado approaching behind them. Bob drives as near as he can go and manages to yell out a warning to the family seconds before they see the twister coming. The family runs into their storm shelter just in time before the twister destroys their house. Bob drives away from harms way just in time.Meanwhile, in Blainsworth, there is the annual fall Bike-a-thon race for the high school kids. 13-year-old Dan Hatch gets a flat tire and doesnt come in at all. Dans stern father, Jack, is arguing with a banker who's asking to foreclose on his hardware shop since a new mall has opened in the nearby town. Jack refuses to sell the shop at any price. Dan walks his bike into the town square where his best friend, Arthur, talks with him about getting ""crashed and burned"" during the race. Jack walks over and becomes hard on Dan for not finishing the race like a man should. Dan yells at his father for being so demanding and that he can't expect anything from anyone. Dan's mother, Laura, with her new baby Ryan and her friend Jenny, walk by and never less tell him he did okay anyway. Just then, Dan is called to the square podium for he is has been chosen by a lottery to be the winner of a new Schwinn Voyager bicycle, much to his father and mother's delight.75 miles northeast of Blainsworth; 3:37 p.m. Bob sits in his Bronco truck and radios in of rogue weather patterns, while observing another tornado rip through a nearby trailer park. Bob tells Stan that the front is moving south instead of north and the atmospheric activity is the most bizarre he has ever seen. Bob decides to travel to Blainsworth to see if anything will happen.Outside of Blainsworth, Dan and Arthur sit in the woods looking up at the clear sky. Dan tell Arthur about his fathers demanding which is a driving force that he cant stand. Then Arthur's two younger sisters, Stacey and Ronnie Vae, appear and want Arthur to come home since their parents are out of town for the weekend. Arthur and Dan watch as clouds begin to roll in and they decide to get indoors. At Arthurs house, the boys play a game of pool, in which Dan forgets he's suppose to take his grandmother's dog for a walk.Six miles northeast of Blainsworth 4:30 p.m.; Dan arrives at his grandmother Goldie's house where his father is already there taking her dog to the vet, for it has a bad leg. Jack yells at Dan for not being responsible for anything, and Dan rides on his new bike home.Arthur arrives at the Hatch house, were Laura is getting ready to leave for work for the evening. Jenny arrives at the house to pick Laura up, were they talk about Jack being so domineering on Dan for he doesn't want Dan to end up a loser like him.Nightfall. Arthur and Dan play with musical instruments, while checking every few minutes if baby Ryan in the next room is all right. Jack then arrives and tells Dan and Arthur to bring their bicycles in for its raining. Going out, they find that its raining hard and the winds are picking up speed. Arthur tells Dan that since hes originally from Los Angeles, he enjoys the rain, while Dan sees little amusement in it, for he tells Arthur that rain and hailstorms can get bad.At the local diner in town, Laura is waitressing when Bob walks in asking for some coffee. Bob overhears a farmer named Gus talk about the storm and of tornados reported in the area. Bob tells Gus that most people killed by tornados ",['Arthur'],Dan Hatch,Dan Hatch,0,0,0,0,7d46d4d7a1e64cd5a70231ef3e495c78,,['Arthur'],0,0
7df458cb0fca44dea1d21c3b945cb706,What do new users of Facebook need to create an account?,"One of the most recent social changes taking place in the world is social networking. Social networking has been in existence for at least 150 years, and probably longer than that. In the times before the invention of the computer and the World Wide Web (WWW), social networking was done in person. People who had similar likes and interests would gather together to share experiences, make new friends, and improve their businesses. On the Internet, social networking websites made their first appearances during the late 1990s. The first major social networking website in the United States was MySpace. MySpace allowed its users to exchange messages, share pictures, and make new friends in a way that was never thought of in the past. With MySpace, people who did not go out much could reach out to others from their own homes. In 2004, Facebook was created. It was first a website created for use by Harvard University's students and teachers, but it soon expanded to include just about everyone. It is now larger than some of the largest companies in the world. It is a website that is changing all the time. Facebook has completely changed the way people stay connected with each other and the rest of the world. The way it works is simple. Users can set up a new account easily. All a new user needs is an email address to start. Once a person has created an account and his friend also has his own Facebook page, he can invite his friend by sending a request out to him. Once you get started, making new friends will come easily.",['email address'],email address,email address,0,0,1,1,7df458cb0fca44dea1d21c3b945cb706,,['email address'],1,1
80a496658d2946cc848442ad199acf70,What kind of work did Chris and Ashley do?,"Ashley and Chris work in the same department designing postcards. Chris had a college degree in art and deeply felt that the degree of his designs was excellent. His last postcard showed the depth of a desert's beauty and delights. ""It's just a picture of the desert,"" Ashley said. ""Not deep at all."" ""Some people desire seeing beauty,"" Chris replied. ""Mine delivers that"". Ashley laughed and said, ""well, that depends on what you think beauty is."" Days later, someone delivered a letter to Ashley. The letter said, ""You are worthy of the bad things that will come your way. You will know the taste of defeat, and I will destroy you."" Ashley suddenly felt very cold. It was as if the room temperature had dropped 30 degrees. ""Who would do such a shocking deed?"" she wondered. ""I will not let a simple letter defeat me."" Just then, Chris came into the room and offered Ashley a piece of his sandwich. ""Try some,"" he smiled widely. ""It's delicious."" ""Are you trying to poison me?"" Ashley asked. Chris's answer was delayed from confusion. ""What's your problem?"" he asked. The next day, Ashley brought a bat to use to defend herself. When Chris saw her bat, he joked, ""Defend and win one for the team."" Ashley took no notice of him. She spent the whole day reading self-defending books and placed her work on delay. ""You can't delay your work. Our job demands us to do our work on time,"" Chris said. ""We must meet the demands of our job."" ""You're not the boss,"" Ashley replied. ""Don't make demands of me."" Because Ashley failed to do her work, she was fired. Chris glanced at Ashley's empty desk and smiled.",['designing'],designing postcards,designing postcards,0,0,0.666666667,0,80a496658d2946cc848442ad199acf70,,['designing'],0.666666667,0
82b0989a3a7948bba271aed7aebda52f,What year was Michael's life shattered?,"In 1959, Michael Courtland (Robertson), a New Orleans real estate developer, has his life shattered when his wife Elizabeth (Bujold) and young daughter Amy are kidnapped. The police recommend that he provide the kidnappers with a briefcase of shredded blank paper instead of the demanded ransom, as the kidnappers will then be more likely to surrender when cornered, rather than attempt to escape with cash in hand. Courtland agrees to this plan. This leads to a bungled car chase in which both kidnappers and victims are killed in a spectacular explosion. Courtland blames himself for the deaths of his wife and daughter.
Fifteen years pass. Courtland is morbidly obsessed with his dead wife, and regularly visits a monument he has had built in her memory. The monument is a replica of the church (Basilica di San Miniato al Monte) where he and Elizabeth had met many years before in Florence, Italy. His real estate partner Robert LaSalle (Lithgow) convinces Courtland to tag along on a business trip back to Florence. While there, Courtland revisits the church, and suddenly comes face to face with a young woman named Sandra (Bujold) who looks exactly like his late wife. The already slightly unhinged Courtland begins to court the young woman, and subtly attempts to transform her into a perfect mirror image of his dead wife.
Courtland returns to New Orleans with Sandra so they can marry. On their wedding night, Sandra is kidnapped and a ransom note is left behind by her abductors. It is an exact replica of the kidnappers' message from fifteen years before. This time, Courtland decides to deliver the demanded cash. He withdraws massive quantities of money from his accounts and business holdings, financially ruining him and forcing him to sign over his interest in the real estate business to LaSalle. In the process, he discovers that his entire ordeal, including the original kidnapping, had been engineered by LaSalle as a way to gain sole control of Courtland's company share holdings. The now nearly insane Courtland stabs LaSalle to death.
Knowing that Sandra must have been a willing accomplice in the plot against him, he goes to the airport to kill the escaping woman. On the plane, Sandra has a flashback to her part in the scheme; she is in fact Courtland's daughter: following the original kidnapping LaSalle concealed her survival and sent her to live in secret with an Italian caretaker. Over the years, LaSalle has told her lies about Courtland, convincing her that her father had not paid the ransom because he didn't love her. Sandra, who has come to love Courtland, attempts suicide on the plane and is taken off the flight in a wheelchair. Courtland sees her and runs toward her, gun drawn. A security guard attempts to stop him but Courtland smashes the briefcase full of money against the guard's head, knocking him unconscious. The briefcase breaks open and all of the money flies out. Sandra, seeing the fluttering bills, stands up and shouts: ""Daddy! You brought the money!"" Courtland now realizes for the first time who Sandra really is, and father and daughter fall into a deep embrace.
",['1959'],In 1959,"1959,",0,1,0.666666667,0,82b0989a3a7948bba271aed7aebda52f,,['1959'],1,1
83997a852e354d4dbb537250717fb83d,Who is Jack to Dan?,"

Saturday, October 8, 120 miles northeast of Blainsworth, Nebraska; 1:16 p.m.Bob Irisin, a metrologist for the Kansas City weather bureau, is riding in his Bronco truck when he stops and radios to his friend Stan in Kansas City, that he is witnessing a sudden change in weather patterns in the area. Then a tornado suddenly touches down near a farm where Bob sees a family of a man, woman and their little girl standing in front of the house, unaware of the tornado approaching behind them. Bob drives as near as he can go and manages to yell out a warning to the family seconds before they see the twister coming. The family runs into their storm shelter just in time before the twister destroys their house. Bob drives away from harms way just in time.Meanwhile, in Blainsworth, there is the annual fall Bike-a-thon race for the high school kids. 13-year-old Dan Hatch gets a flat tire and doesnt come in at all. Dans stern father, Jack, is arguing with a banker who's asking to foreclose on his hardware shop since a new mall has opened in the nearby town. Jack refuses to sell the shop at any price. Dan walks his bike into the town square where his best friend, Arthur, talks with him about getting ""crashed and burned"" during the race. Jack walks over and becomes hard on Dan for not finishing the race like a man should. Dan yells at his father for being so demanding and that he can't expect anything from anyone. Dan's mother, Laura, with her new baby Ryan and her friend Jenny, walk by and never less tell him he did okay anyway. Just then, Dan is called to the square podium for he is has been chosen by a lottery to be the winner of a new Schwinn Voyager bicycle, much to his father and mother's delight.75 miles northeast of Blainsworth; 3:37 p.m. Bob sits in his Bronco truck and radios in of rogue weather patterns, while observing another tornado rip through a nearby trailer park. Bob tells Stan that the front is moving south instead of north and the atmospheric activity is the most bizarre he has ever seen. Bob decides to travel to Blainsworth to see if anything will happen.Outside of Blainsworth, Dan and Arthur sit in the woods looking up at the clear sky. Dan tell Arthur about his fathers demanding which is a driving force that he cant stand. Then Arthur's two younger sisters, Stacey and Ronnie Vae, appear and want Arthur to come home since their parents are out of town for the weekend. Arthur and Dan watch as clouds begin to roll in and they decide to get indoors. At Arthurs house, the boys play a game of pool, in which Dan forgets he's suppose to take his grandmother's dog for a walk.Six miles northeast of Blainsworth 4:30 p.m.; Dan arrives at his grandmother Goldie's house where his father is already there taking her dog to the vet, for it has a bad leg. Jack yells at Dan for not being responsible for anything, and Dan rides on his new bike home.Arthur arrives at the Hatch house, were Laura is getting ready to leave for work for the evening. Jenny arrives at the house to pick Laura up, were they talk about Jack being so domineering on Dan for he doesn't want Dan to end up a loser like him.Nightfall. Arthur and Dan play with musical instruments, while checking every few minutes if baby Ryan in the next room is all right. Jack then arrives and tells Dan and Arthur to bring their bicycles in for its raining. Going out, they find that its raining hard and the winds are picking up speed. Arthur tells Dan that since hes originally from Los Angeles, he enjoys the rain, while Dan sees little amusement in it, for he tells Arthur that rain and hailstorms can get bad.At the local diner in town, Laura is waitressing when Bob walks in asking for some coffee. Bob overhears a farmer named Gus talk about the storm and of tornados reported in the area. Bob tells Gus that most people killed by tornados ",['father'],"Dans stern father, Jack, is arguing with a banker","Dans stern father, Jack, is arguing with a banker",0,0,0.222222222,0,83997a852e354d4dbb537250717fb83d,,['father'],0.222222222,0
83abb0aa80734942af8bac6646fd92f9,"Who shouted, Daddy you brought the money?""","In 1959, Michael Courtland (Robertson), a New Orleans real estate developer, has his life shattered when his wife Elizabeth (Bujold) and young daughter Amy are kidnapped. The police recommend that he provide the kidnappers with a briefcase of shredded blank paper instead of the demanded ransom, as the kidnappers will then be more likely to surrender when cornered, rather than attempt to escape with cash in hand. Courtland agrees to this plan. This leads to a bungled car chase in which both kidnappers and victims are killed in a spectacular explosion. Courtland blames himself for the deaths of his wife and daughter.
Fifteen years pass. Courtland is morbidly obsessed with his dead wife, and regularly visits a monument he has had built in her memory. The monument is a replica of the church (Basilica di San Miniato al Monte) where he and Elizabeth had met many years before in Florence, Italy. His real estate partner Robert LaSalle (Lithgow) convinces Courtland to tag along on a business trip back to Florence. While there, Courtland revisits the church, and suddenly comes face to face with a young woman named Sandra (Bujold) who looks exactly like his late wife. The already slightly unhinged Courtland begins to court the young woman, and subtly attempts to transform her into a perfect mirror image of his dead wife.
Courtland returns to New Orleans with Sandra so they can marry. On their wedding night, Sandra is kidnapped and a ransom note is left behind by her abductors. It is an exact replica of the kidnappers' message from fifteen years before. This time, Courtland decides to deliver the demanded cash. He withdraws massive quantities of money from his accounts and business holdings, financially ruining him and forcing him to sign over his interest in the real estate business to LaSalle. In the process, he discovers that his entire ordeal, including the original kidnapping, had been engineered by LaSalle as a way to gain sole control of Courtland's company share holdings. The now nearly insane Courtland stabs LaSalle to death.
Knowing that Sandra must have been a willing accomplice in the plot against him, he goes to the airport to kill the escaping woman. On the plane, Sandra has a flashback to her part in the scheme; she is in fact Courtland's daughter: following the original kidnapping LaSalle concealed her survival and sent her to live in secret with an Italian caretaker. Over the years, LaSalle has told her lies about Courtland, convincing her that her father had not paid the ransom because he didn't love her. Sandra, who has come to love Courtland, attempts suicide on the plane and is taken off the flight in a wheelchair. Courtland sees her and runs toward her, gun drawn. A security guard attempts to stop him but Courtland smashes the briefcase full of money against the guard's head, knocking him unconscious. The briefcase breaks open and all of the money flies out. Sandra, seeing the fluttering bills, stands up and shouts: ""Daddy! You brought the money!"" Courtland now realizes for the first time who Sandra really is, and father and daughter fall into a deep embrace.
",['Sandra'],"Sandra,","Sandra,",0,0,1,1,83abb0aa80734942af8bac6646fd92f9,,['Sandra'],1,1
83b4466e70ff460d8c2ca3e92afe6f78,What has made Bali Indonesia No.1 tourist attraction?,"Melbourne, Australia Melbourne is a hot-spot travel destination, and it's easy to see why with its beautiful beaches and busy city life. Why it's a great choice: Australia as a whole is considered a safe destination for international travel, and because of that, many solo travelers go there. As an English-speaking country, you won't be faced with any language barriers. Melbourne is easy to get around because you can walk or bike practically anywhere! Thailand Thailand is great for solo travelers -- perhaps because it is one of the Buddhist mindsets, which promote equality among the sexes. Why it's a great choice: Thailand is known for its friendly atmosphere, and as a travel hot-spot, there are plenty of chances to meet other like-minded travelers. Well known for being very cheap, especially in the north. A good choice if you want to get away on a budget. Thailand has a lot to offer, from the party-central Bangkok to beautiful beaches and tropical jungle. Hong Kong, China Hong Kong is a great place to relax for solo travelers as it is full of ""Zen moments,"" such as beautiful gardens and Tai Chi classes. Why it's a great choice: Hong Kong is regarded as one of the safest cities in the world. If you're not well-traveled, or perhaps a bit tired of things like language barriers, Hong Kong is a great place to start, as it mixes both Eastern and Western at the same time. Bali, Indonesia Bali is a spiritual place with yoga, spas, healthy food and beaches. The combination of friendly people and splendidly visual culture has made Bali Indonesia number one tourist attraction. Why it's so great: You won't be the only solo traveler in Bali. Everyone is known for being extremely friendly and you're sure to meet some amazing characters along the way. As a Hindu island, Bali is the perfect place for a relaxing and spiritual retreat . The Sacred Monkey Forest in Ubud is fantastic -- if you like monkeys, anyway.",['friendly people and splendidly visual culture'],splendidly visual culture,The combination of friendly people and splendidly visual culture,0,1,0.666666667,0,83b4466e70ff460d8c2ca3e92afe6f78,,['friendly people and splendidly visual culture'],0.857142857,0
8422930b3b924fba9173638f9e89b89e,Which chromosome is C21orf7 found on?,"Chromosome 21 open reading frame 7, also known as C21orf7, is a human gene located on chromosome 21.",['Chromosome 21'],chromosome 21,chromosome 21,0,0,1,1,8422930b3b924fba9173638f9e89b89e,,['Chromosome 21'],1,1
85ca66c0550b488f911f84c5e200dcb4,What is the city where Lake Champlain Chocolates is from?,"Lake Champlain Chocolates (LCC) is a privately held chocolate manufacturer located in Burlington, Vermont, USA.",['Burlington'],in Burlington,"Burlington, Vermont",0,0,0.666666667,0,85ca66c0550b488f911f84c5e200dcb4,,['Burlington'],0.666666667,0
86893419619a4c9dbffa8270fa424138,"A family of 6 (grandparents, parents and twins) wants to go for winter camping for 4 days. Which of the site is cheapest?","From cosy cabins and yurts to campervans and huts with character and mod-cons, winter camping can be cool, rather than just chilly, in these beautiful UK settings. Great Langdale, Cumbria Winner of the Great Outdoors accommodation of the year award 2014, this campsite at the head of a valley is a beautiful spot for winter walks. But while hiking should keep you warm by day, a selection of cosy hideaways will keep you _ at night. Visitors can choose from double-glazed wooden camping pods, which include heating and lighting or, for those who want a more boutique outdoors experience, luxury yurts furnished with Moroccan-style rugs and throws, fairy lights, lanterns and a wood-burning stove. And with the Sticklebarn pub - known for its real ales and good local grub - nearby, you should be able to slip into a pretty comfortable routine in no time. Standard pods from PS35 a night (two adults, one child), 01539 432733, nationaltrust.org.uk Vanellus, Elmley national nature reserve, Isle of Sheppey, Kent In the stunning surroundings of the Isle of Sheppey nature reserve, Vanellus is a large shepherd's hut. From the comfort of your abode (which is hooked up to electricity), you can gaze out through floor-to-ceiling windows as the sun rises and sets, watching birds of prey and other wildlife. The reserve can be explored on foot, or you can book a 4WD tour of the area. The farm has a lounge in a converted barn, where you can hang out or eat communally, but if you really can't bear to step into the cold, you can have meals - including hot bacon rolls for breakfast - delivered to your door. From PS180 for a two-night stay (sleeps two), 0117 204 7830, canopyandstars.co.uk The Cabin at NantyrOnnen, near Llandovery, Wales The Cabin is an unusual octagonal wood structure, built by local craftsmen keen to make an eco-friendly home. The electricity supply, for example, is powered by the nearby stream. From the sheltered veranda you can enjoy views across the hills, and the surrounding countryside is perfect for walking all year round. Inside the cosy hut is a wood-burning stove, and you can also warm up in a recently built spring-fed hot tub. From PS85 a night throughout December (sleeps two), mulled wine available 15 Dec-4 Jan, 0117 204 7830, canopyandstars.co.uk Guilden Gate Glamping, Hertfordshire Just 35 minutes by train from London, the Guilden Gate campsite is ideal for an easy rural family escape from the capital. Set in a woodland glade, a campervan is your main bedroom, and a bell tent can act as another bedroom, or a lounge. There's also a huge wok-shaped hot tub, big enough for six adults. The site is close to Cambridge (20 minutes' drive), so you can explore the city by day - if the icy countryside gets too much. From PS65 a night (sleeps four, minimum two-night stay), 01763 243960, goglamping.net",['Great Langdale'],the Guilden Gate campsite,"wok-shaped hot tub, big enough for six adults. The site is close to Cambridge",0,0,0,0,86893419619a4c9dbffa8270fa424138,,['Great Langdale'],0,0
86b390b5881641c0adb130cd7404a3fb,Where can you go for a visit on Monday?,"Attractions in Wisconsin Wisconsin Historical Museum 30 N. Carroll Street on Madison's Capital Square Discover Wisconsin's history and culture on four floors of exhibits. Open for public program. Admission is free. Open Tuesday through Saturday, 9:00am--4:00 pm. (608) 264-6555 _ Swiss historical village 612 Seventh Ave., New Glarus The Swiss Historical Village offers a delightful look at pioneer life in America's heartland. 14 buildings in the village give a full picture of everyday life in the nineteenth-century Midwest. Tue.--Fri., May 1st -October 31st , 10:00 am--4:00 pm. Admission is $20. (608) 527-2317 _ Artisan Gallery & Creamery Cafe 6858 Paoli Rd., Paoli, WI One of the largest collections of fine arts and crafts in Wisconsin. Over 5000 sq. ft. of exhibition space in a historic creamery. While visiting enjoy a wonderfully prepared lunch at our cafe overlooking the Sugar River. Just minutes from Madison! Gallery open Tue.--Sun., 10:00 am--5:00 pm. Cafe open Wed.--Sat., 11:00 am--3:00 pm. Sun. brunch with wine, 10:00--3:00 pm. (608) 845-6600 _ Christopher Columbus Museum 239 Whitney St., Columbus World-class exhibit--2000 quality souvenirs marking Chicago's 1893 World Columbian Exhibition. Tour buses are always welcome. Open daily, 8:15 am - 4:00 pm. (920) 623-1992 _",['Christopher Columbus Museum'],Artisan Gallery & Creamery Cafe,our cafe,0,0,0,0,86b390b5881641c0adb130cd7404a3fb,,['Christopher Columbus Museum'],0,0
86c248768dee48f7a66c12b45f53e2b2,What piece of fiction does Rocky DeSantos appear in?,"Rocky DeSantos is a fictional character in the Power Rangers universe, played by Steve Cardenas.",['Power Rangers'],Power Rangers,Power Rangers,0,0,1,1,86c248768dee48f7a66c12b45f53e2b2,,['Power Rangers'],1,1
